UserID,ContentType,SportsName,Genre,Country,Language,TotalMins,TotalCNT
102,Entertainment,,Comedy,Qatar,English,7.8,452
120,Sports,Padel,,Qatar,,59.5,306
166,Sports,Cricket,,Egypt,,60.8,233
173,Entertainment,,Drama,Egypt,English,37.3,143
296,Sports,Football,,UAE,,29.8,473
279,Sports,Basketball,,UAE,,44.3,603
128,Entertainment,,Drama,UAE,English,14.6,299
264,Entertainment,,Drama,Kuwait,Arabic,55.8,1886
214,Sports,Padel,,Qatar,,4.9,689
256,Entertainment,,Romance,UAE,English,64.3,4
117,Entertainment,,Horror,Egypt,Arabic,62.6,47
251,Sports,Swimming,,Egypt,,0.7,142
169,Sports,Padel,,UAE,,3.2,307
158,Entertainment,,Drama,Egypt,Arabic,151.3,911
119,Entertainment,,Comedy,Bahrain,English,11.2,479
220,Entertainment,,Horror,Qatar,Arabic,23.2,1267
189,Entertainment,,Romance,UAE,English,112.9,549
185,Entertainment,,Action,Egypt,Arabic,61.1,278
207,Sports,Basketball,,Kuwait,,27.2,346
286,Entertainment,,Drama,UAE,English,26.2,316
229,Sports,Swimming,,Egypt,,0.6,262
185,Entertainment,,PG,UAE,Arabic,54.6,1067
184,Entertainment,,Horror,UAE,Arabic,18.5,143
123,Entertainment,,Drama,Qatar,English,88.2,778
132,Sports,Swimming,,Bahrain,,19.8,218
139,Entertainment,,Drama,Qatar,French,4.0,882
269,Sports,Cricket,,Kuwait,,107.9,211
258,Entertainment,,Drama,UAE,Arabic,30.7,264
216,Entertainment,,Romance,Qatar,English,67.5,993
208,Entertainment,,Action,UAE,English,21.2,267
222,Entertainment,,Action,Egypt,English,6.3,119
267,Sports,Swimming,,UAE,,15.6,204
252,Entertainment,,Horror,Egypt,English,28.0,389
275,Entertainment,,Action,UAE,English,26.5,1022
276,Entertainment,,Romance,UAE,English,6.2,205
126,Sports,Football,,UAE,,24.9,1130
149,Sports,Swimming,,Qatar,,0.9,786
231,Sports,Swimming,,Saudi Arabia,,12.5,627
154,Entertainment,,Comedy,Egypt,Turkish,31.3,1036
208,Sports,Padel,,UAE,,37.9,357
269,Entertainment,,PG,Qatar,Arabic,26.4,521
228,Sports,Tennis,,UAE,,104.9,246
136,Entertainment,,Romance,UAE,English,3.8,235
179,Entertainment,,Comedy,Palestine,English,19.4,124
164,Sports,Padel,,Egypt,,23.5,230
207,Sports,Padel,,Qatar,,89.0,923
259,Sports,Motorsports,,UAE,,5.5,24
158,Entertainment,,PG,Qatar,English,56.6,710
292,Sports,Motorsports,,Egypt,,9.3,108
257,Entertainment,,Action,Saudi Arabia,Turkish,45.5,530
162,Entertainment,,Action,Qatar,English,62.4,244
157,Entertainment,,PG,UAE,English,119.2,353
181,Sports,Tennis,,Egypt,,24.1,862
213,Entertainment,,Thriller,Egypt,Arabic,139.9,505
273,Sports,Motorsports,,Qatar,,16.3,531
174,Entertainment,,Romance,Kuwait,Turkish,31.0,2046
201,Entertainment,,Comedy,Qatar,English,1.6,150
249,Sports,Padel,,Kuwait,,49.7,976
156,Entertainment,,Thriller,Saudi Arabia,Arabic,115.6,2780
102,Entertainment,,Horror,Kuwait,English,171.0,876
289,Entertainment,,Romance,Kuwait,English,0.3,313
244,Entertainment,,PG,Qatar,Hindi,111.1,945
258,Sports,Swimming,,UAE,,18.7,7
252,Sports,Tennis,,Egypt,,18.5,71
286,Entertainment,,Horror,Bahrain,English,25.7,247
129,Sports,Swimming,,Egypt,,56.4,74
148,Entertainment,,Horror,Saudi Arabia,English,23.2,481
233,Entertainment,,Horror,Qatar,English,98.7,309
114,Entertainment,,Horror,Bahrain,Turkish,22.5,996
175,Sports,Basketball,,Egypt,,2.8,516
282,Entertainment,,Action,Egypt,English,83.1,267
250,Sports,Cricket,,Egypt,,30.2,1485
278,Sports,Football,,Egypt,,60.1,910
266,Entertainment,,Horror,Egypt,Hindi,106.7,439
166,Entertainment,,Comedy,UAE,English,5.0,450
129,Entertainment,,Action,UAE,English,106.4,1072
107,Entertainment,,PG,Iraq,English,23.5,804
173,Entertainment,,Horror,UAE,Arabic,58.8,461
195,Entertainment,,PG,UAE,Arabic,3.5,1851
164,Entertainment,,Action,Bahrain,Arabic,24.4,36
134,Sports,Padel,,Qatar,,15.6,53
184,Sports,Padel,,Palestine,,9.1,60
251,Sports,Padel,,Qatar,,17.8,132
139,Sports,Motorsports,,Qatar,,56.0,32
186,Sports,Motorsports,,UAE,,21.0,999
122,Sports,Tennis,,Kuwait,,61.3,480
292,Sports,Cricket,,Kuwait,,18.1,186
160,Sports,Cricket,,Saudi Arabia,,29.1,2074
283,Sports,Tennis,,UAE,,22.6,105
118,Sports,Padel,,Palestine,,54.6,111
267,Sports,Basketball,,Palestine,,110.1,232
182,Sports,Basketball,,Egypt,,33.9,330
171,Entertainment,,Drama,Saudi Arabia,English,19.9,302
162,Entertainment,,PG,Saudi Arabia,Turkish,35.7,666
114,Entertainment,,Romance,Qatar,Hindi,134.7,676
291,Sports,Cricket,,Saudi Arabia,,9.0,962
250,Entertainment,,PG,Egypt,English,23.2,770
238,Sports,Padel,,Saudi Arabia,,20.6,653
169,Entertainment,,Thriller,Palestine,Arabic,14.6,367
227,Entertainment,,Thriller,Kuwait,English,45.8,27
181,Sports,Cricket,,UAE,,40.4,111
172,Sports,Tennis,,Bahrain,,144.7,470
211,Entertainment,,Horror,Egypt,Arabic,74.0,606
245,Entertainment,,Thriller,Palestine,Turkish,25.4,878
194,Sports,Basketball,,UAE,,52.0,128
280,Entertainment,,Action,Kuwait,Arabic,49.2,163
237,Entertainment,,Thriller,Palestine,Turkish,70.1,121
240,Sports,Football,,Kuwait,,123.2,104
112,Entertainment,,Drama,Egypt,Arabic,2.9,420
260,Entertainment,,Action,Egypt,English,132.4,244
265,Sports,Basketball,,Kuwait,,37.2,746
239,Sports,Football,,Qatar,,17.4,21
117,Entertainment,,Thriller,Egypt,Arabic,94.2,1470
168,Entertainment,,Thriller,UAE,Arabic,165.3,5
205,Entertainment,,Comedy,Egypt,Hindi,18.7,207
128,Sports,Football,,UAE,,239.6,389
214,Entertainment,,Comedy,UAE,Arabic,13.7,619
219,Sports,Cricket,,Qatar,,122.2,104
218,Sports,Tennis,,Saudi Arabia,,52.1,159
252,Sports,Basketball,,UAE,,142.0,766
205,Entertainment,,PG,UAE,English,96.9,220
232,Entertainment,,Romance,UAE,Arabic,29.0,654
249,Entertainment,,Drama,Saudi Arabia,Turkish,9.5,332
243,Sports,Tennis,,UAE,,45.3,284
221,Sports,Tennis,,Qatar,,116.4,210
296,Entertainment,,Horror,Bahrain,Turkish,41.8,535
238,Entertainment,,Drama,Bahrain,Arabic,14.6,757
281,Sports,Swimming,,Qatar,,4.8,439
159,Sports,Tennis,,Egypt,,1.6,537
176,Entertainment,,Romance,UAE,English,17.6,1392
222,Entertainment,,Thriller,UAE,Hindi,28.2,213
152,Sports,Football,,Egypt,,30.6,128
165,Entertainment,,Drama,Egypt,English,86.7,859
108,Entertainment,,Thriller,Kuwait,Arabic,11.7,44
178,Entertainment,,PG,Kuwait,Arabic,24.0,826
127,Entertainment,,PG,Qatar,Arabic,134.8,63
149,Entertainment,,Romance,Qatar,Arabic,32.3,261
292,Sports,Tennis,,Iraq,,41.3,627
228,Sports,Motorsports,,UAE,,47.4,1394
181,Entertainment,,Horror,Qatar,English,25.8,896
161,Entertainment,,PG,Qatar,Arabic,5.6,219
158,Sports,Cricket,,UAE,,12.2,169
244,Entertainment,,Thriller,UAE,Arabic,36.5,619
236,Sports,Swimming,,Egypt,,158.6,124
208,Entertainment,,Horror,Qatar,Arabic,16.8,47
214,Sports,Basketball,,Kuwait,,25.4,293
251,Entertainment,,PG,UAE,Hindi,13.5,56
106,Entertainment,,Action,Kuwait,English,36.1,184
212,Entertainment,,Horror,Egypt,Turkish,62.4,596
181,Sports,Football,,UAE,,97.3,858
293,Sports,Motorsports,,Qatar,,48.3,302
237,Entertainment,,Comedy,UAE,English,28.2,181
183,Sports,Basketball,,UAE,,18.4,395
256,Sports,Tennis,,UAE,,27.1,707
158,Entertainment,,Thriller,UAE,Arabic,54.2,461
199,Sports,Padel,,UAE,,90.1,1838
292,Sports,Cricket,,Saudi Arabia,,130.5,272
175,Sports,Football,,UAE,,97.6,656
285,Entertainment,,Comedy,Qatar,Arabic,59.8,226
230,Entertainment,,Action,UAE,English,15.8,1172
274,Sports,Swimming,,UAE,,27.8,892
220,Entertainment,,Comedy,Kuwait,Hindi,5.0,298
176,Sports,Basketball,,UAE,,11.9,698
224,Sports,Basketball,,Qatar,,20.4,250
119,Entertainment,,PG,Egypt,Turkish,71.4,83
170,Sports,Swimming,,Qatar,,26.3,569
200,Sports,Cricket,,Qatar,,59.7,107
200,Entertainment,,Thriller,Qatar,Arabic,6.5,58
216,Entertainment,,Romance,Kuwait,Arabic,39.4,55
187,Sports,Cricket,,Qatar,,4.3,17
177,Entertainment,,Action,Qatar,English,6.2,92
263,Sports,Football,,Qatar,,50.8,2105
287,Entertainment,,Comedy,Qatar,English,54.7,347
267,Entertainment,,PG,Qatar,Arabic,6.9,52
211,Entertainment,,Action,UAE,English,33.9,108
281,Entertainment,,Action,Kuwait,English,35.8,31
150,Sports,Padel,,Iraq,,7.3,82
282,Entertainment,,Action,Kuwait,Arabic,0.1,237
196,Sports,Basketball,,Qatar,,143.3,195
218,Entertainment,,Action,UAE,English,11.9,65
127,Entertainment,,Drama,Palestine,Arabic,45.1,264
190,Sports,Football,,Egypt,,82.2,922
166,Entertainment,,Drama,Egypt,English,33.9,501
294,Entertainment,,PG,Kuwait,English,9.1,12
210,Sports,Cricket,,Kuwait,,6.8,805
250,Entertainment,,Thriller,Egypt,Arabic,37.3,598
196,Entertainment,,Drama,Kuwait,English,43.5,146
244,Entertainment,,Horror,Bahrain,Arabic,6.8,292
240,Sports,Football,,Egypt,,40.7,209
144,Sports,Football,,Kuwait,,125.3,524
216,Sports,Swimming,,Egypt,,75.7,62
131,Sports,Padel,,Qatar,,14.7,6
268,Entertainment,,PG,Bahrain,English,36.1,44
122,Entertainment,,Action,Egypt,English,13.7,49
187,Sports,Padel,,Kuwait,,188.2,259
116,Sports,Padel,,Saudi Arabia,,31.2,192
229,Entertainment,,Drama,Qatar,French,44.9,593
288,Sports,Padel,,Egypt,,6.4,425
267,Sports,Motorsports,,Qatar,,261.9,48
241,Entertainment,,Comedy,Kuwait,Arabic,33.9,796
300,Sports,Motorsports,,Egypt,,37.1,165
177,Sports,Motorsports,,Kuwait,,52.8,893
283,Entertainment,,Thriller,UAE,Arabic,134.8,370
234,Sports,Cricket,,Egypt,,52.9,83
172,Entertainment,,Horror,UAE,French,3.9,1191
240,Entertainment,,Action,Kuwait,Arabic,142.0,377
221,Entertainment,,PG,Kuwait,English,20.1,562
149,Sports,Swimming,,Qatar,,26.6,1364
123,Sports,Tennis,,Egypt,,174.2,237
197,Sports,Motorsports,,UAE,,3.2,345
258,Sports,Motorsports,,Qatar,,6.1,1073
206,Sports,Padel,,Egypt,,29.2,522
187,Sports,Football,,Bahrain,,52.3,1545
238,Sports,Football,,Egypt,,43.6,256
101,Sports,Motorsports,,Qatar,,8.9,662
104,Sports,Football,,UAE,,22.6,51
252,Sports,Padel,,UAE,,37.7,567
221,Entertainment,,Action,UAE,French,40.9,1019
265,Sports,Football,,Qatar,,19.2,317
130,Entertainment,,Thriller,Qatar,Turkish,123.7,222
299,Sports,Basketball,,UAE,,104.0,1769
170,Sports,Motorsports,,UAE,,26.0,363
201,Entertainment,,Thriller,Egypt,English,83.0,1503
237,Sports,Cricket,,UAE,,84.2,164
115,Sports,Tennis,,Egypt,,24.0,28
271,Entertainment,,Action,Qatar,Arabic,29.2,24
168,Entertainment,,Horror,Egypt,English,80.4,404
234,Entertainment,,Action,Kuwait,English,26.7,1584
256,Entertainment,,Comedy,UAE,English,1.1,856
297,Entertainment,,Action,UAE,Turkish,39.2,234
223,Entertainment,,Romance,UAE,English,14.0,455
138,Sports,Basketball,,Bahrain,,107.5,157
275,Sports,Motorsports,,UAE,,1.3,402
295,Entertainment,,Drama,Egypt,Hindi,2.5,51
269,Sports,Cricket,,Qatar,,51.9,23
210,Entertainment,,Drama,UAE,Arabic,6.8,65
269,Entertainment,,Comedy,Qatar,Hindi,57.7,1487
241,Sports,Padel,,Egypt,,4.0,2
279,Entertainment,,Horror,Kuwait,English,52.9,433
167,Sports,Tennis,,Egypt,,65.2,189
113,Sports,Basketball,,UAE,,9.9,798
145,Entertainment,,Action,Qatar,Turkish,28.7,494
247,Entertainment,,Horror,Qatar,English,163.0,655
293,Entertainment,,Horror,Egypt,English,0.8,108
192,Entertainment,,Comedy,Egypt,Turkish,81.5,1006
254,Sports,Padel,,UAE,,26.9,397
187,Sports,Motorsports,,Palestine,,7.3,562
146,Sports,Motorsports,,Egypt,,42.4,284
165,Sports,Cricket,,Qatar,,55.3,330
258,Sports,Basketball,,Egypt,,42.9,88
251,Entertainment,,Horror,Egypt,Arabic,67.8,12
150,Sports,Motorsports,,Egypt,,20.1,682
121,Sports,Tennis,,Qatar,,7.0,290
217,Sports,Motorsports,,Egypt,,36.0,169
234,Sports,Padel,,UAE,,66.3,12
268,Entertainment,,Horror,UAE,English,4.8,491
225,Entertainment,,PG,UAE,English,16.1,341
189,Sports,Tennis,,Egypt,,82.6,472
173,Sports,Football,,Qatar,,9.0,99
246,Entertainment,,Action,Qatar,English,44.5,34
139,Entertainment,,Romance,UAE,English,12.0,166
173,Sports,Swimming,,UAE,,52.4,552
232,Entertainment,,Drama,UAE,Arabic,108.7,306
246,Entertainment,,Romance,Egypt,Hindi,289.6,636
108,Sports,Padel,,UAE,,13.1,1138
199,Sports,Basketball,,UAE,,98.0,346
174,Entertainment,,Comedy,Kuwait,Turkish,18.7,264
140,Sports,Swimming,,UAE,,24.4,234
189,Entertainment,,Romance,Iraq,English,7.0,556
203,Entertainment,,Comedy,UAE,English,18.7,278
292,Entertainment,,PG,UAE,English,15.7,110
205,Entertainment,,Comedy,Kuwait,Arabic,72.4,77
200,Entertainment,,Romance,UAE,Turkish,116.8,155
180,Entertainment,,Comedy,Qatar,English,130.3,1025
136,Entertainment,,Drama,Saudi Arabia,Arabic,96.0,198
274,Sports,Padel,,Qatar,,6.4,187
266,Entertainment,,PG,UAE,Hindi,19.9,542
172,Entertainment,,Horror,Bahrain,Arabic,97.8,70
291,Entertainment,,Thriller,UAE,French,9.2,27
299,Entertainment,,Comedy,UAE,Turkish,56.5,505
265,Sports,Football,,Qatar,,32.4,787
103,Entertainment,,Comedy,Bahrain,English,31.6,611
195,Entertainment,,Drama,Qatar,Arabic,47.3,182
179,Sports,Cricket,,Qatar,,99.2,132
290,Entertainment,,Romance,Saudi Arabia,Arabic,189.9,436
216,Entertainment,,Drama,UAE,Arabic,14.8,374
182,Sports,Cricket,,Qatar,,1.7,64
114,Sports,Padel,,UAE,,3.8,544
193,Entertainment,,Comedy,Qatar,Turkish,10.9,858
213,Entertainment,,Horror,Qatar,Arabic,69.7,359
234,Sports,Football,,Palestine,,28.6,1267
205,Sports,Basketball,,UAE,,27.1,123
200,Sports,Cricket,,Kuwait,,67.8,91
210,Sports,Football,,Egypt,,132.1,281
104,Sports,Basketball,,Qatar,,23.5,485
205,Entertainment,,Romance,UAE,Hindi,13.2,27
156,Sports,Football,,Qatar,,81.1,208
139,Sports,Basketball,,Qatar,,98.8,1005
198,Sports,Tennis,,UAE,,82.5,193
170,Entertainment,,Thriller,Kuwait,French,25.4,993
178,Sports,Football,,UAE,,25.8,133
228,Entertainment,,Comedy,Kuwait,Arabic,18.4,137
275,Sports,Swimming,,UAE,,40.5,172
130,Sports,Basketball,,Saudi Arabia,,117.9,339
198,Sports,Football,,Bahrain,,3.1,176
242,Sports,Swimming,,UAE,,76.4,65
247,Entertainment,,Drama,UAE,French,10.5,860
265,Entertainment,,Drama,Bahrain,Arabic,98.2,92
268,Entertainment,,Action,Qatar,Turkish,136.5,1199
123,Entertainment,,Romance,UAE,Arabic,17.1,236
178,Sports,Swimming,,Egypt,,60.4,108
240,Sports,Cricket,,Egypt,,26.5,544
158,Sports,Cricket,,Kuwait,,12.5,102
235,Entertainment,,Romance,Bahrain,English,2.2,98
285,Sports,Basketball,,UAE,,72.1,57
219,Entertainment,,Thriller,Qatar,Turkish,49.5,501
269,Entertainment,,Romance,Egypt,Turkish,59.6,1288
161,Entertainment,,Thriller,Egypt,French,48.3,870
249,Entertainment,,Thriller,UAE,English,171.7,536
156,Entertainment,,Drama,Qatar,Turkish,62.4,107
286,Entertainment,,Action,Qatar,English,26.6,111
291,Sports,Tennis,,Qatar,,2.9,470
266,Sports,Football,,UAE,,8.0,176
157,Sports,Tennis,,Qatar,,14.1,836
117,Sports,Basketball,,Egypt,,43.6,627
246,Sports,Swimming,,UAE,,4.2,1046
201,Entertainment,,PG,Qatar,English,71.3,206
248,Entertainment,,Romance,Saudi Arabia,Arabic,14.9,312
119,Sports,Tennis,,Saudi Arabia,,27.6,209
182,Entertainment,,PG,UAE,French,40.3,177
284,Sports,Swimming,,Egypt,,79.6,894
200,Entertainment,,PG,Egypt,Arabic,39.3,20
229,Entertainment,,Drama,UAE,Arabic,24.5,437
234,Entertainment,,Comedy,UAE,English,39.4,114
126,Sports,Football,,Qatar,,12.2,1709
102,Entertainment,,Thriller,Kuwait,Arabic,163.6,383
226,Entertainment,,Action,Egypt,English,28.0,27
187,Sports,Swimming,,Qatar,,24.5,74
120,Entertainment,,Horror,Bahrain,English,60.3,967
183,Sports,Tennis,,Bahrain,,36.3,343
118,Sports,Motorsports,,Kuwait,,47.6,197
148,Sports,Padel,,Qatar,,101.9,46
287,Entertainment,,PG,UAE,English,9.0,613
115,Entertainment,,Horror,UAE,Arabic,2.1,194
172,Entertainment,,Action,Egypt,English,153.0,635
208,Entertainment,,Romance,UAE,Arabic,64.7,64
215,Sports,Football,,Egypt,,45.9,90
221,Sports,Motorsports,,Egypt,,6.6,64
106,Entertainment,,PG,Egypt,English,46.1,336
239,Entertainment,,Comedy,Qatar,Arabic,81.8,102
114,Sports,Cricket,,Egypt,,81.8,73
120,Sports,Swimming,,Qatar,,19.9,668
144,Sports,Cricket,,Qatar,,126.6,6
138,Entertainment,,Horror,UAE,Hindi,36.5,476
133,Sports,Padel,,Kuwait,,69.3,305
142,Entertainment,,Horror,UAE,Turkish,23.7,1986
123,Entertainment,,Action,Qatar,English,24.1,634
133,Entertainment,,PG,UAE,Arabic,25.0,479
246,Entertainment,,Thriller,Qatar,English,108.1,131
277,Sports,Padel,,Saudi Arabia,,41.6,363
189,Sports,Motorsports,,Kuwait,,57.8,171
154,Sports,Football,,UAE,,27.2,60
212,Sports,Basketball,,UAE,,3.3,190
204,Sports,Padel,,UAE,,69.7,1183
182,Entertainment,,PG,Saudi Arabia,English,0.5,250
116,Entertainment,,Romance,Egypt,Turkish,26.1,1059
174,Entertainment,,Comedy,Egypt,Arabic,18.5,112
140,Entertainment,,Comedy,Egypt,Arabic,10.2,706
111,Entertainment,,Comedy,Egypt,Arabic,19.7,316
268,Sports,Basketball,,UAE,,11.4,732
180,Sports,Swimming,,UAE,,1.8,295
197,Entertainment,,Comedy,Qatar,English,50.3,485
210,Sports,Tennis,,Kuwait,,141.8,564
142,Sports,Cricket,,UAE,,20.2,603
151,Entertainment,,Action,UAE,Arabic,18.6,254
110,Sports,Motorsports,,Bahrain,,125.4,24
198,Sports,Motorsports,,Egypt,,51.1,950
163,Entertainment,,Drama,Qatar,Turkish,25.0,468
128,Sports,Tennis,,Bahrain,,13.1,170
196,Sports,Tennis,,UAE,,153.9,1003
267,Entertainment,,Action,Egypt,English,27.2,603
299,Sports,Swimming,,UAE,,58.8,541
259,Sports,Swimming,,Iraq,,27.3,348
224,Entertainment,,Action,Egypt,Turkish,99.9,305
258,Entertainment,,Comedy,Kuwait,English,99.6,2873
176,Sports,Swimming,,UAE,,64.9,1035
281,Sports,Motorsports,,UAE,,178.5,359
137,Sports,Basketball,,Egypt,,47.7,96
152,Entertainment,,Horror,Qatar,Arabic,9.1,202
169,Entertainment,,Romance,Palestine,English,9.9,1108
202,Entertainment,,Horror,Iraq,Arabic,5.1,637
185,Sports,Cricket,,UAE,,1.1,744
152,Sports,Basketball,,Bahrain,,30.5,171
241,Entertainment,,Thriller,Egypt,English,78.5,2159
195,Sports,Cricket,,Saudi Arabia,,76.9,334
180,Entertainment,,Thriller,Qatar,English,16.3,1595
118,Sports,Swimming,,UAE,,16.4,259
231,Entertainment,,Action,Egypt,Arabic,8.4,289
155,Entertainment,,Comedy,Qatar,Arabic,18.1,1698
215,Entertainment,,PG,Egypt,French,0.3,832
235,Entertainment,,Thriller,UAE,Hindi,38.6,7
163,Sports,Cricket,,Egypt,,66.1,2693
299,Sports,Football,,Saudi Arabia,,5.1,28
258,Sports,Motorsports,,Kuwait,,3.0,158
169,Sports,Tennis,,UAE,,55.1,71
199,Entertainment,,Romance,Qatar,Arabic,28.3,761
263,Entertainment,,Thriller,Kuwait,Arabic,61.1,103
110,Entertainment,,Romance,UAE,Arabic,10.0,359
260,Entertainment,,Horror,Egypt,English,103.0,139
262,Entertainment,,Romance,Qatar,Arabic,15.2,435
300,Entertainment,,Romance,Egypt,English,36.1,585
292,Entertainment,,Drama,Saudi Arabia,Arabic,9.5,155
225,Sports,Cricket,,UAE,,86.2,74
195,Entertainment,,Comedy,Bahrain,English,0.3,721
294,Entertainment,,Action,Qatar,English,77.2,259
219,Sports,Tennis,,UAE,,45.3,672
144,Sports,Swimming,,UAE,,92.8,308
186,Sports,Tennis,,UAE,,3.6,330
113,Sports,Tennis,,UAE,,17.1,136
169,Sports,Tennis,,UAE,,35.6,75
252,Entertainment,,Horror,Qatar,English,18.1,630
156,Sports,Motorsports,,Qatar,,4.8,686
106,Sports,Football,,UAE,,13.2,504
177,Entertainment,,Comedy,UAE,Arabic,100.6,293
167,Sports,Padel,,Kuwait,,206.5,1202
113,Entertainment,,Drama,UAE,English,37.9,306
218,Sports,Basketball,,UAE,,15.1,365
217,Entertainment,,Action,Egypt,English,2.6,132
166,Entertainment,,Thriller,UAE,English,19.5,149
299,Entertainment,,Romance,Bahrain,French,61.5,56
230,Entertainment,,Thriller,Egypt,English,2.0,346
133,Entertainment,,Thriller,Kuwait,Arabic,86.8,44
164,Entertainment,,Action,UAE,English,347.9,124
202,Sports,Padel,,Qatar,,37.1,549
169,Sports,Swimming,,Qatar,,6.9,677
194,Entertainment,,Action,Egypt,Arabic,29.4,1148
297,Sports,Swimming,,Kuwait,,174.5,302
247,Entertainment,,Drama,Bahrain,French,9.4,287
164,Entertainment,,PG,Bahrain,Arabic,59.6,646
202,Entertainment,,Thriller,UAE,Arabic,57.1,1057
135,Entertainment,,Romance,UAE,Turkish,69.7,443
230,Sports,Tennis,,UAE,,44.9,871
262,Entertainment,,Comedy,Kuwait,Hindi,16.1,253
170,Entertainment,,Drama,Iraq,English,84.9,692
126,Entertainment,,PG,UAE,English,2.0,455
195,Entertainment,,PG,Qatar,English,4.0,555
286,Entertainment,,Thriller,Qatar,Turkish,104.8,139
164,Entertainment,,Thriller,UAE,French,85.9,713
158,Sports,Cricket,,Qatar,,21.0,395
254,Sports,Tennis,,Egypt,,10.3,104
186,Sports,Swimming,,Egypt,,91.7,8
266,Sports,Swimming,,Kuwait,,19.8,215
190,Entertainment,,PG,Egypt,English,43.5,676
235,Entertainment,,Action,Qatar,Arabic,7.0,563
229,Entertainment,,Romance,Egypt,Arabic,5.6,837
170,Entertainment,,PG,Kuwait,English,89.9,28
203,Entertainment,,Comedy,Egypt,Arabic,158.5,16
103,Entertainment,,Thriller,Kuwait,Arabic,48.5,24
124,Entertainment,,Romance,Bahrain,Hindi,12.6,116
282,Entertainment,,Romance,UAE,English,45.0,702
143,Sports,Basketball,,Qatar,,207.0,172
278,Sports,Swimming,,Kuwait,,30.6,149
261,Entertainment,,PG,Bahrain,Arabic,47.6,126
217,Entertainment,,Comedy,UAE,English,31.7,36
136,Entertainment,,Drama,Egypt,English,36.0,56
207,Sports,Basketball,,UAE,,5.1,91
281,Entertainment,,Action,Qatar,English,38.5,565
203,Entertainment,,Romance,UAE,Arabic,30.4,1108
173,Entertainment,,Romance,Palestine,Arabic,58.8,560
199,Entertainment,,Action,Egypt,Arabic,80.1,56
182,Entertainment,,Comedy,Egypt,English,28.8,185
206,Entertainment,,Action,Bahrain,Hindi,13.7,489
246,Entertainment,,Drama,UAE,Arabic,8.9,215
270,Sports,Basketball,,Egypt,,17.8,306
175,Sports,Cricket,,Iraq,,101.5,95
206,Sports,Tennis,,Saudi Arabia,,9.8,3
296,Entertainment,,Romance,Egypt,Hindi,123.7,349
218,Entertainment,,PG,Iraq,Hindi,8.9,177
129,Sports,Padel,,UAE,,15.1,48
103,Sports,Cricket,,Qatar,,61.7,1182
237,Sports,Tennis,,UAE,,2.9,64
230,Entertainment,,Action,Qatar,English,3.3,472
227,Entertainment,,Drama,Kuwait,English,6.8,436
103,Sports,Tennis,,Egypt,,97.9,211
149,Sports,Tennis,,Kuwait,,62.8,143
246,Entertainment,,PG,Egypt,Arabic,51.6,162
225,Sports,Motorsports,,Egypt,,106.8,1598
125,Sports,Padel,,Qatar,,71.9,77
140,Sports,Tennis,,Qatar,,37.2,111
288,Entertainment,,Drama,UAE,French,15.7,2015
196,Sports,Motorsports,,Qatar,,29.0,35
233,Entertainment,,Thriller,Egypt,Arabic,39.0,27
217,Entertainment,,Thriller,Saudi Arabia,English,35.4,291
230,Sports,Football,,Saudi Arabia,,117.4,0
269,Entertainment,,Comedy,UAE,English,14.1,1231
106,Sports,Tennis,,Qatar,,49.9,391
299,Sports,Tennis,,Bahrain,,30.7,100
109,Sports,Swimming,,Qatar,,95.9,1355
135,Entertainment,,Thriller,Qatar,Arabic,96.6,222
247,Entertainment,,Horror,Qatar,Arabic,163.8,1668
296,Sports,Basketball,,Iraq,,0.2,266
141,Sports,Tennis,,UAE,,26.1,124
239,Entertainment,,Romance,Kuwait,Turkish,50.4,21
143,Sports,Tennis,,UAE,,60.6,177
166,Sports,Cricket,,Saudi Arabia,,26.2,1962
125,Entertainment,,Drama,UAE,English,114.6,488
165,Sports,Basketball,,Kuwait,,7.5,367
128,Sports,Basketball,,Egypt,,58.4,208
294,Sports,Cricket,,Kuwait,,94.9,170
199,Entertainment,,Horror,UAE,English,42.9,518
288,Sports,Swimming,,Qatar,,14.9,604
102,Sports,Swimming,,Egypt,,20.9,1532
120,Entertainment,,Romance,Kuwait,English,6.7,725
269,Sports,Football,,Kuwait,,38.5,982
148,Sports,Football,,UAE,,51.5,718
203,Entertainment,,PG,UAE,Arabic,48.7,1362
204,Sports,Cricket,,Saudi Arabia,,36.8,553
