UserID,SportsName,ContentType,Genre,Country,Language,TotalMins,TotalCNT
120,,Entertainment,Romance,Egypt,English,51.3,608
106,,Entertainment,Drama,Qatar,English,43.8,373
159,,Entertainment,Drama,Egypt,Arabic,29.8,473
159,,Entertainment,Horror,Kuwait,Turkish,49.1,233
128,Swimming,Sports,,Egypt,,14.6,299
101,,Entertainment,Thriller,UAE,Arabic,55.8,1886
117,,Entertainment,Action,Egypt,Arabic,69.0,1229
128,,Entertainment,Horror,Saudi Arabia,English,0.5,445
117,,Entertainment,Action,Egypt,English,4.8,111
123,,Entertainment,Romance,UAE,English,0.8,40
134,,Entertainment,Horror,UAE,Arabic,45.5,451
194,,Entertainment,Thriller,Jordan,English,34.0,166
146,,Entertainment,Romance,Qatar,English,36.8,35
181,,Entertainment,Drama,Bahrain,Arabic,100.2,1234
137,,Entertainment,PG,Kuwait,English,103.5,507
140,,Entertainment,PG,Qatar,Turkish,27.2,346
111,Cricket,Sports,,Egypt,,34.9,28
154,Football,Sports,,UAE,,72.3,263
101,Basketball,Sports,,Bahrain,,3.7,102
121,,Entertainment,Romance,Kuwait,English,5.9,170
168,Tennis,Sports,,Bahrain,,38.3,220
163,,Entertainment,PG,UAE,Arabic,122.5,1526
136,Tennis,Sports,,Kuwait,,141.6,1045
185,Basketball,Sports,,Bahrain,,35.0,107
105,,Entertainment,Romance,Kuwait,English,26.8,6
173,,Entertainment,PG,UAE,English,24.3,336
145,Tennis,Sports,,UAE,,38.0,778
194,Football,Sports,,UAE,,26.7,659
178,,Entertainment,Horror,UAE,Arabic,36.6,467
178,Swimming,Sports,,UAE,,13.3,123
128,,Entertainment,Drama,Egypt,English,28.0,389
174,,Entertainment,PG,Qatar,English,26.5,1022
134,,Entertainment,Drama,UAE,English,135.2,289
188,Basketball,Sports,,Kuwait,,72.4,567
158,Football,Sports,,Egypt,,47.3,973
103,,Entertainment,Action,Egypt,Arabic,0.5,642
156,,Entertainment,Drama,Saudi Arabia,English,20.3,784
178,,Entertainment,Drama,Egypt,French,31.4,39
130,Tennis,Sports,,Kuwait,,3.5,1049
176,,Entertainment,Romance,UAE,Arabic,52.3,38
166,,Entertainment,Comedy,Egypt,Hindi,40.9,193
183,,Entertainment,Horror,UAE,English,23.5,230
175,,Entertainment,Horror,Kuwait,English,89.0,923
109,,Entertainment,PG,UAE,Arabic,2.5,434
173,,Entertainment,PG,Egypt,English,56.6,710
199,,Entertainment,PG,Kuwait,English,54.3,213
106,,Entertainment,Romance,Kuwait,English,28.4,744
186,Basketball,Sports,,Saudi Arabia,,63.0,158
108,Basketball,Sports,,Egypt,,12.1,276
176,,Entertainment,Drama,Kuwait,English,7.2,293
123,,Entertainment,Thriller,Kuwait,English,15.3,1399
194,,Entertainment,Comedy,UAE,English,16.3,531
107,,Entertainment,Romance,Qatar,Turkish,31.0,2046
188,,Entertainment,Comedy,UAE,Arabic,12.2,311
122,,Entertainment,Horror,UAE,Turkish,49.7,976
148,,Entertainment,Horror,Qatar,English,66.6,286
177,,Entertainment,Horror,Saudi Arabia,Turkish,61.4,1709
127,Swimming,Sports,,Jordan,,80.8,560
167,Swimming,Sports,,Jordan,,18.1,191
135,Padel,Sports,,UAE,,26.0,6
148,Swimming,Sports,,Qatar,,72.3,488
196,Padel,Sports,,Qatar,,0.3,1393
169,,Entertainment,Drama,Saudi Arabia,Arabic,50.9,660
166,Motorsports,Sports,,Kuwait,,42.1,1014
111,Basketball,Sports,,Bahrain,,50.1,316
121,,Entertainment,Drama,Jordan,English,140.6,350
132,,Entertainment,Romance,Egypt,French,5.8,1295
144,,Entertainment,Romance,Egypt,Hindi,3.6,404
165,,Entertainment,Romance,Kuwait,Arabic,2.2,433
181,Motorsports,Sports,,Saudi Arabia,,57.8,12
159,,Entertainment,Thriller,Kuwait,English,120.5,509
190,Basketball,Sports,,Qatar,,89.7,514
154,,Entertainment,Horror,Egypt,Arabic,1.6,275
130,,Entertainment,Romance,Bahrain,French,53.8,118
145,,Entertainment,Horror,Jordan,English,16.9,811
135,Football,Sports,,UAE,,48.7,1813
108,,Entertainment,Thriller,Jordan,Arabic,3.5,1851
149,,Entertainment,PG,Kuwait,Arabic,24.4,36
158,,Entertainment,Thriller,UAE,Hindi,3.9,288
184,,Entertainment,Comedy,Jordan,Arabic,80.0,197
108,Tennis,Sports,,UAE,,14.8,219
113,Cricket,Sports,,UAE,,114.3,749
138,Swimming,Sports,,Saudi Arabia,,5.2,883
111,,Entertainment,PG,Egypt,English,75.8,180
124,Cricket,Sports,,Egypt,,104.1,291
195,,Entertainment,Action,Qatar,Arabic,22.6,105
189,,Entertainment,Drama,Egypt,French,18.8,386
139,,Entertainment,Comedy,Egypt,Arabic,37.0,318
173,,Entertainment,Horror,Egypt,English,6.2,804
116,,Entertainment,Drama,Qatar,English,116.8,1103
106,,Entertainment,Action,Egypt,French,25.8,1757
172,,Entertainment,Thriller,Qatar,Arabic,96.4,90
167,Tennis,Sports,,UAE,,116.8,462
138,,Entertainment,Drama,Jordan,Turkish,14.6,1397
159,,Entertainment,PG,Qatar,Turkish,9.6,558
141,,Entertainment,Comedy,Qatar,Arabic,15.3,0
142,,Entertainment,PG,Saudi Arabia,Arabic,15.4,404
177,,Entertainment,Action,UAE,Hindi,144.7,470
159,,Entertainment,Romance,UAE,Arabic,74.0,606
102,,Entertainment,Thriller,Saudi Arabia,Hindi,73.4,253
194,,Entertainment,Thriller,Egypt,Arabic,20.8,357
115,,Entertainment,Romance,Bahrain,Arabic,49.2,163
157,,Entertainment,Drama,Qatar,Turkish,70.1,121
132,,Entertainment,Thriller,UAE,French,10.5,1277
112,,Entertainment,Thriller,Qatar,Arabic,42.0,527
197,,Entertainment,PG,UAE,Turkish,131.1,227
137,Football,Sports,,Kuwait,,16.6,271
188,,Entertainment,Romance,UAE,Arabic,50.7,454
106,Tennis,Sports,,Kuwait,,48.3,457
168,,Entertainment,Comedy,Qatar,Hindi,0.5,629
200,,Entertainment,Action,Egypt,Arabic,7.7,187
128,Football,Sports,,Qatar,,137.0,102
180,Padel,Sports,,Egypt,,4.8,88
176,Basketball,Sports,,Qatar,,29.6,348
124,,Entertainment,Action,Egypt,English,15.9,97
124,,Entertainment,Drama,Saudi Arabia,Arabic,11.9,544
126,,Entertainment,Action,Kuwait,French,119.9,188
155,Tennis,Sports,,UAE,,10.2,209
189,,Entertainment,PG,Saudi Arabia,English,37.9,169
115,Swimming,Sports,,Jordan,,28.4,89
105,Motorsports,Sports,,Qatar,,66.0,537
118,,Entertainment,Romance,UAE,English,26.5,411
152,,Entertainment,PG,UAE,Turkish,5.2,39
137,,Entertainment,PG,UAE,Arabic,113.0,765
160,,Entertainment,Comedy,Egypt,Arabic,9.5,419
163,Motorsports,Sports,,Egypt,,205.4,150
195,Tennis,Sports,,Saudi Arabia,,2.6,27
176,Basketball,Sports,,Egypt,,47.6,145
163,,Entertainment,Romance,Kuwait,Turkish,32.4,216
108,Cricket,Sports,,UAE,,11.7,44
181,,Entertainment,Horror,Qatar,Arabic,24.0,826
154,,Entertainment,Romance,Saudi Arabia,Arabic,134.8,63
186,Tennis,Sports,,UAE,,1.7,322
120,,Entertainment,Action,UAE,Hindi,41.3,627
113,Swimming,Sports,,UAE,,47.4,1394
135,Motorsports,Sports,,UAE,,57.2,1408
144,,Entertainment,Drama,Saudi Arabia,French,163.9,293
136,,Entertainment,Thriller,Qatar,Arabic,12.2,169
140,,Entertainment,Thriller,UAE,Arabic,12.4,365
166,Swimming,Sports,,Egypt,,65.7,1586
145,Motorsports,Sports,,Saudi Arabia,,124.1,504
157,Cricket,Sports,,Qatar,,37.9,565
193,Cricket,Sports,,Qatar,,7.9,894
106,Motorsports,Sports,,Jordan,,23.8,1232
132,Tennis,Sports,,Qatar,,36.1,184
184,,Entertainment,Romance,UAE,Arabic,0.3,1916
104,Padel,Sports,,Qatar,,21.2,555
170,Cricket,Sports,,Qatar,,76.5,154
103,Cricket,Sports,,Jordan,,58.2,64
173,,Entertainment,Romance,UAE,English,34.3,1244
125,Swimming,Sports,,UAE,,70.8,1141
158,,Entertainment,Drama,Qatar,English,46.1,88
199,,Entertainment,Thriller,UAE,Hindi,7.3,131
164,Tennis,Sports,,Qatar,,2.6,20
118,,Entertainment,Thriller,Saudi Arabia,Turkish,18.8,142
142,Swimming,Sports,,Egypt,,0.3,31
127,Swimming,Sports,,Kuwait,,7.1,359
163,Cricket,Sports,,UAE,,8.9,125
181,,Entertainment,PG,UAE,Arabic,10.7,25
147,Cricket,Sports,,Bahrain,,69.8,26
137,,Entertainment,Romance,Kuwait,English,8.8,424
164,,Entertainment,PG,Qatar,Arabic,15.6,223
122,Cricket,Sports,,UAE,,1.8,248
187,Cricket,Sports,,Saudi Arabia,,15.0,1086
152,Padel,Sports,,Qatar,,26.5,137
179,,Entertainment,Comedy,Saudi Arabia,Arabic,2.3,534
175,,Entertainment,PG,Qatar,Hindi,1.5,293
195,,Entertainment,Thriller,Jordan,English,71.7,353
131,,Entertainment,Action,Qatar,English,29.6,482
188,,Entertainment,Thriller,Egypt,Arabic,28.1,163
111,,Entertainment,Action,Egypt,English,14.6,318
175,Motorsports,Sports,,Jordan,,75.9,783
124,Padel,Sports,,Egypt,,193.5,560
167,,Entertainment,Drama,Qatar,Hindi,72.6,2
154,Football,Sports,,Qatar,,0.9,311
142,,Entertainment,Drama,UAE,English,14.5,525
122,,Entertainment,Horror,UAE,English,20.9,325
166,Tennis,Sports,,Qatar,,0.7,42
198,,Entertainment,Action,Saudi Arabia,English,39.7,95
127,,Entertainment,Action,Kuwait,Arabic,110.5,430
124,,Entertainment,PG,Qatar,English,20.8,1246
176,,Entertainment,PG,UAE,Arabic,37.3,598
200,Basketball,Sports,,Egypt,,56.9,1458
167,,Entertainment,Horror,Qatar,French,19.7,68
195,,Entertainment,Drama,UAE,English,40.7,209
132,,Entertainment,Thriller,Saudi Arabia,French,52.5,54
187,,Entertainment,Romance,Kuwait,French,0.7,194
192,Swimming,Sports,,Qatar,,84.4,1124
184,,Entertainment,Thriller,Egypt,Turkish,24.2,548
169,Swimming,Sports,,Qatar,,32.7,74
196,,Entertainment,Horror,UAE,English,103.4,2709
146,Basketball,Sports,,Egypt,,18.2,257
129,,Entertainment,Horror,Saudi Arabia,English,67.1,549
176,Swimming,Sports,,Egypt,,103.1,346
191,Motorsports,Sports,,Egypt,,72.9,183
153,Motorsports,Sports,,Saudi Arabia,,40.0,370
126,Football,Sports,,Qatar,,4.5,29
139,,Entertainment,Romance,Jordan,Arabic,50.8,857
138,Cricket,Sports,,Egypt,,14.5,183
142,,Entertainment,Horror,UAE,Arabic,112.0,38
161,,Entertainment,Thriller,Jordan,English,22.2,1211
146,,Entertainment,PG,Kuwait,Turkish,60.6,201
104,,Entertainment,Thriller,Qatar,Arabic,23.1,399
145,,Entertainment,Romance,UAE,Arabic,84.6,314
197,Cricket,Sports,,Egypt,,34.6,56
130,,Entertainment,Thriller,Jordan,French,26.8,244
147,,Entertainment,Action,Egypt,Arabic,84.0,1410
122,Tennis,Sports,,UAE,,32.4,460
150,Football,Sports,,Qatar,,8.9,562
104,Tennis,Sports,,Kuwait,,12.1,21
150,,Entertainment,PG,Bahrain,Arabic,17.5,377
143,,Entertainment,Action,Egypt,Arabic,105.5,408
159,,Entertainment,Romance,Qatar,Hindi,70.4,441
104,Tennis,Sports,,UAE,,49.7,882
118,Basketball,Sports,,Qatar,,6.6,1040
187,Motorsports,Sports,,Qatar,,2.1,259
118,,Entertainment,Drama,Egypt,French,8.1,770
194,,Entertainment,PG,UAE,Arabic,12.9,418
115,Motorsports,Sports,,Egypt,,2.8,457
143,,Entertainment,Action,Egypt,English,2.5,858
168,Tennis,Sports,,UAE,,80.4,404
144,,Entertainment,Romance,Bahrain,English,26.7,1584
114,Padel,Sports,,UAE,,49.1,423
145,,Entertainment,PG,Saudi Arabia,Turkish,37.1,128
139,,Entertainment,Horror,Qatar,Arabic,10.2,113
179,Cricket,Sports,,Egypt,,35.8,330
108,Swimming,Sports,,Qatar,,35.2,32
145,,Entertainment,Horror,Egypt,French,40.8,1606
171,Football,Sports,,UAE,,116.5,372
144,,Entertainment,Thriller,UAE,English,30.0,1381
189,Cricket,Sports,,UAE,,14.1,221
143,,Entertainment,Drama,Kuwait,Arabic,24.1,404
118,Motorsports,Sports,,Kuwait,,51.3,264
109,Football,Sports,,Qatar,,1.1,2234
167,,Entertainment,Romance,Jordan,English,13.5,50
182,,Entertainment,Romance,Saudi Arabia,Arabic,20.2,760
177,Padel,Sports,,Qatar,,92.8,196
126,,Entertainment,Comedy,Bahrain,English,49.8,672
186,,Entertainment,Action,UAE,Turkish,15.9,657
133,,Entertainment,PG,Saudi Arabia,Arabic,157.6,1104
199,,Entertainment,Thriller,Egypt,English,283.1,72
135,Motorsports,Sports,,Qatar,,65.5,424
126,,Entertainment,Drama,Bahrain,English,18.0,656
123,,Entertainment,Action,Egypt,English,8.8,319
123,Padel,Sports,,Qatar,,87.9,146
107,,Entertainment,Thriller,Saudi Arabia,Arabic,68.3,265
121,,Entertainment,PG,Kuwait,English,19.1,1214
192,,Entertainment,Drama,Egypt,Arabic,26.9,1193
138,Tennis,Sports,,UAE,,141.9,95
199,Football,Sports,,UAE,,22.4,66
135,Basketball,Sports,,Bahrain,,34.1,64
198,,Entertainment,Horror,Bahrain,Turkish,47.3,175
173,Tennis,Sports,,Egypt,,10.0,781
118,,Entertainment,Thriller,Qatar,English,3.5,890
139,,Entertainment,Drama,Kuwait,Arabic,16.7,255
173,Football,Sports,,Egypt,,18.5,173
181,Motorsports,Sports,,UAE,,61.4,543
179,,Entertainment,PG,Kuwait,Arabic,66.6,116
108,Football,Sports,,Kuwait,,7.4,0
142,,Entertainment,Comedy,Saudi Arabia,English,121.4,20
171,Swimming,Sports,,Qatar,,48.4,814
185,Padel,Sports,,Bahrain,,108.7,82
131,Football,Sports,,Jordan,,10.1,1679
192,,Entertainment,Action,UAE,Arabic,11.6,187
169,Padel,Sports,,UAE,,37.1,1272
188,,Entertainment,Comedy,Saudi Arabia,French,93.6,100
200,Football,Sports,,Qatar,,116.8,155
151,Motorsports,Sports,,UAE,,33.2,394
145,,Entertainment,Action,Saudi Arabia,Arabic,121.4,51
106,Football,Sports,,Kuwait,,55.3,131
198,Basketball,Sports,,UAE,,7.4,1522
121,Padel,Sports,,Kuwait,,83.6,1457
196,,Entertainment,PG,Saudi Arabia,English,67.7,566
168,,Entertainment,PG,Egypt,Arabic,63.2,322
171,Padel,Sports,,Qatar,,56.5,505
163,,Entertainment,Romance,Kuwait,English,78.8,1988
103,Motorsports,Sports,,Kuwait,,31.6,611
161,,Entertainment,Comedy,Qatar,Arabic,26.2,1087
179,Tennis,Sports,,UAE,,49.9,157
103,,Entertainment,Action,Egypt,Turkish,25.0,74
194,Tennis,Sports,,Bahrain,,23.0,220
193,Basketball,Sports,,Egypt,,1.7,64
125,,Entertainment,Thriller,UAE,English,30.0,1016
194,Basketball,Sports,,Qatar,,85.1,1127
150,Football,Sports,,Kuwait,,16.2,23
104,Cricket,Sports,,Egypt,,18.7,934
169,Football,Sports,,Bahrain,,42.3,325
142,Motorsports,Sports,,UAE,,36.0,165
134,Cricket,Sports,,UAE,,104.5,641
197,Basketball,Sports,,Kuwait,,21.4,234
132,Swimming,Sports,,Kuwait,,1.8,2586
180,,Entertainment,Drama,UAE,English,81.1,208
143,,Entertainment,Romance,Kuwait,Turkish,55.7,16
198,,Entertainment,Action,Egypt,Hindi,70.2,142
165,Tennis,Sports,,Bahrain,,5.1,612
178,Tennis,Sports,,Saudi Arabia,,13.4,854
120,Football,Sports,,Saudi Arabia,,151.2,73
147,Football,Sports,,UAE,,17.2,270
130,,Entertainment,Thriller,Qatar,English,20.0,56
131,,Entertainment,Action,Qatar,Arabic,19.3,89
156,,Entertainment,Horror,UAE,Arabic,1.0,715
101,,Entertainment,PG,Saudi Arabia,Arabic,32.4,669
116,,Entertainment,Action,UAE,English,73.4,1365
143,,Entertainment,Romance,UAE,Arabic,16.7,170
146,,Entertainment,Romance,Jordan,English,60.4,108
181,,Entertainment,Drama,Egypt,English,8.5,395
170,Football,Sports,,Saudi Arabia,,2.0,160
107,,Entertainment,Drama,Qatar,Arabic,9.9,248
157,,Entertainment,Action,Kuwait,Arabic,198.8,240
178,,Entertainment,Horror,Egypt,Arabic,7.9,1390
123,,Entertainment,Romance,Kuwait,Turkish,3.6,203
114,,Entertainment,Action,Kuwait,Arabic,45.4,842
160,Swimming,Sports,,UAE,,53.6,415
176,,Entertainment,Romance,Egypt,Turkish,62.4,107
159,Motorsports,Sports,,Saudi Arabia,,36.4,266
189,Swimming,Sports,,Kuwait,,42.9,960
125,Cricket,Sports,,Egypt,,11.3,394
197,,Entertainment,Action,UAE,English,14.1,836
168,Cricket,Sports,,Bahrain,,11.5,676
121,Tennis,Sports,,Qatar,,38.2,108
184,Football,Sports,,Bahrain,,110.5,61
104,,Entertainment,Romance,Jordan,French,2.5,148
115,,Entertainment,Action,UAE,French,27.6,209
192,,Entertainment,Horror,Egypt,English,120.1,420
133,Padel,Sports,,Qatar,,28.4,943
199,,Entertainment,Thriller,Jordan,English,67.7,817
161,Football,Sports,,Kuwait,,25.7,560
158,,Entertainment,Thriller,Egypt,English,10.3,691
143,,Entertainment,Drama,UAE,English,32.9,121
152,Tennis,Sports,,Egypt,,27.9,322
112,,Entertainment,Thriller,Jordan,Arabic,29.6,65
128,Tennis,Sports,,Qatar,,189.2,138
123,Tennis,Sports,,Qatar,,8.3,651
103,,Entertainment,Comedy,Egypt,English,18.5,1380
106,Tennis,Sports,,Egypt,,19.9,845
194,Padel,Sports,,Qatar,,20.8,1018
148,,Entertainment,Romance,Qatar,English,9.0,613
137,Cricket,Sports,,UAE,,11.9,21
121,,Entertainment,Action,Saudi Arabia,English,28.6,1530
114,Swimming,Sports,,Kuwait,,15.0,27
117,Padel,Sports,,UAE,,32.9,29
142,Cricket,Sports,,UAE,,114.3,436
119,,Entertainment,Action,Bahrain,Arabic,19.9,333
157,,Entertainment,Action,Egypt,Arabic,36.6,110
184,,Entertainment,Action,Qatar,English,53.7,287
185,Cricket,Sports,,Saudi Arabia,,135.1,1279
107,,Entertainment,Thriller,Qatar,Arabic,32.2,204
162,,Entertainment,Action,UAE,Arabic,19.6,558
121,,Entertainment,Thriller,Egypt,English,32.3,763
192,,Entertainment,Action,UAE,Arabic,35.2,732
132,,Entertainment,Romance,Jordan,Arabic,2.7,898
193,,Entertainment,Drama,Kuwait,Turkish,15.2,273
198,,Entertainment,PG,Egypt,English,20.2,189
130,Motorsports,Sports,,Qatar,,250.0,1014
190,,Entertainment,Drama,Saudi Arabia,Arabic,49.8,304
119,Football,Sports,,UAE,,5.0,271
108,,Entertainment,Action,UAE,English,14.4,210
190,Swimming,Sports,,Egypt,,5.2,8
128,,Entertainment,Comedy,Egypt,Arabic,57.5,1348
188,Cricket,Sports,,Qatar,,72.7,260
113,,Entertainment,PG,Kuwait,Arabic,19.0,932
107,,Entertainment,Romance,Saudi Arabia,English,8.4,233
104,,Entertainment,PG,UAE,Hindi,29.9,145
191,Padel,Sports,,Saudi Arabia,,11.4,732
168,,Entertainment,Action,Saudi Arabia,Arabic,29.5,848
197,,Entertainment,Thriller,UAE,English,48.5,64
198,,Entertainment,Action,Bahrain,English,83.8,52
138,Football,Sports,,Qatar,,72.5,1325
174,Swimming,Sports,,UAE,,3.3,244
151,,Entertainment,Romance,UAE,English,63.2,1877
176,,Entertainment,Drama,UAE,French,10.0,1475
163,Cricket,Sports,,Kuwait,,25.0,468
145,Motorsports,Sports,,UAE,,13.1,170
101,Padel,Sports,,UAE,,3.0,437
142,Cricket,Sports,,Kuwait,,54.6,271
149,,Entertainment,Romance,Qatar,Arabic,58.8,541
195,,Entertainment,Horror,Egypt,English,97.2,314
190,,Entertainment,Romance,Egypt,English,139.7,174
130,,Entertainment,Thriller,Jordan,French,287.4,278
176,Swimming,Sports,,Egypt,,103.6,124
153,,Entertainment,PG,UAE,English,34.9,914
119,Cricket,Sports,,Qatar,,36.0,628
119,Motorsports,Sports,,Egypt,,3.9,235
166,,Entertainment,Action,Qatar,Arabic,2.7,299
110,,Entertainment,Horror,Kuwait,English,6.7,1627
178,Football,Sports,,UAE,,2.4,9
162,,Entertainment,Thriller,Egypt,English,17.1,412
113,,Entertainment,PG,Saudi Arabia,Turkish,216.0,144
195,,Entertainment,Action,Bahrain,English,145.4,29
187,,Entertainment,Drama,UAE,Hindi,7.7,433
170,,Entertainment,Drama,Jordan,Hindi,2.8,432
140,Cricket,Sports,,UAE,,3.3,38
144,Swimming,Sports,,UAE,,62.4,249
177,,Entertainment,PG,Qatar,Turkish,148.2,47
163,,Entertainment,Drama,Egypt,Arabic,14.9,298
200,Tennis,Sports,,Kuwait,,16.9,386
181,Motorsports,Sports,,Bahrain,,189.6,959
176,Motorsports,Sports,,Saudi Arabia,,39.2,593
118,,Entertainment,Action,UAE,English,74.0,93
181,Football,Sports,,Bahrain,,76.1,330
135,Motorsports,Sports,,Egypt,,61.1,103
101,Cricket,Sports,,UAE,,10.0,359
146,,Entertainment,Horror,UAE,Arabic,42.1,1012
154,,Entertainment,Comedy,Bahrain,Arabic,30.6,250
173,,Entertainment,Horror,UAE,English,36.1,585
139,Motorsports,Sports,,Jordan,,8.8,94
131,,Entertainment,Thriller,Qatar,Arabic,86.2,74
107,,Entertainment,PG,Qatar,English,0.3,721
118,,Entertainment,Comedy,Saudi Arabia,Hindi,13.8,571
195,Swimming,Sports,,Saudi Arabia,,56.5,33
145,Motorsports,Sports,,Kuwait,,58.1,843
132,Tennis,Sports,,UAE,,6.3,35
193,,Entertainment,Action,Qatar,Arabic,17.1,136
106,,Entertainment,Drama,Saudi Arabia,Arabic,22.8,247
104,Motorsports,Sports,,Bahrain,,13.8,35
154,Football,Sports,,Qatar,,75.2,977
178,,Entertainment,Comedy,UAE,Arabic,3.1,604
177,Padel,Sports,,Qatar,,100.6,293
155,,Entertainment,Comedy,Saudi Arabia,English,59.0,2185
141,,Entertainment,PG,UAE,French,8.5,696
180,Basketball,Sports,,Egypt,,36.5,640
156,,Entertainment,Horror,Egypt,Arabic,13.3,338
166,Motorsports,Sports,,Bahrain,,19.5,149
125,Basketball,Sports,,Egypt,,101.1,614
191,Cricket,Sports,,Egypt,,49.5,288
193,,Entertainment,Drama,Egypt,English,37.6,17
138,,Entertainment,Horror,UAE,Arabic,39.4,71
148,Cricket,Sports,,Jordan,,44.0,335
102,,Entertainment,Horror,Egypt,French,28.6,69
120,Tennis,Sports,,Egypt,,48.6,124
107,Cricket,Sports,,UAE,,24.4,860
153,,Entertainment,Romance,Saudi Arabia,English,134.7,976
151,,Entertainment,PG,Qatar,Hindi,1.2,596
127,Cricket,Sports,,UAE,,185.7,33
175,,Entertainment,Romance,Kuwait,Arabic,52.5,2022
125,,Entertainment,Romance,Saudi Arabia,English,87.5,604
164,,Entertainment,Action,Saudi Arabia,English,131.9,512
176,,Entertainment,Romance,Qatar,Hindi,22.3,324
190,,Entertainment,Thriller,Kuwait,Arabic,2.9,210
115,Basketball,Sports,,Kuwait,,7.5,628
113,,Entertainment,PG,Qatar,French,66.7,347
162,,Entertainment,Horror,Qatar,English,29.5,556
121,,Entertainment,PG,Qatar,Turkish,2.5,928
131,,Entertainment,Drama,Kuwait,Arabic,70.7,436
180,Basketball,Sports,,Saudi Arabia,,2.9,443
193,Cricket,Sports,,UAE,,11.3,3194
173,,Entertainment,PG,Qatar,Arabic,66.4,491
192,,Entertainment,Action,Kuwait,Arabic,21.7,67
146,,Entertainment,Horror,Qatar,Hindi,49.5,101
154,,Entertainment,Action,Qatar,English,76.0,607
187,,Entertainment,Comedy,Saudi Arabia,French,16.9,511
181,Basketball,Sports,,Qatar,,43.4,91
146,Motorsports,Sports,,Saudi Arabia,,2.5,330
124,,Entertainment,Comedy,UAE,Arabic,11.7,700
154,,Entertainment,Action,Bahrain,English,70.3,185
143,Padel,Sports,,Bahrain,,17.3,174
150,Padel,Sports,,Egypt,,15.0,1054
133,,Entertainment,Drama,UAE,English,12.6,394
136,,Entertainment,Comedy,UAE,Arabic,18.1,48
155,Football,Sports,,UAE,,5.7,275
188,Basketball,Sports,,Kuwait,,39.4,45
152,Football,Sports,,Saudi Arabia,,22.8,130
200,,Entertainment,Romance,Kuwait,Arabic,9.4,281
160,,Entertainment,Thriller,Egypt,Arabic,10.1,3
114,,Entertainment,Romance,Jordan,Arabic,109.0,160
141,,Entertainment,Comedy,Saudi Arabia,English,28.1,287
199,Tennis,Sports,,Egypt,,141.1,1527
109,,Entertainment,Action,Egypt,Arabic,121.6,501
178,Tennis,Sports,,Qatar,,1.4,235
182,Swimming,Sports,,Egypt,,13.4,528
162,Tennis,Sports,,UAE,,120.2,157
158,,Entertainment,PG,UAE,Arabic,54.4,1682
137,,Entertainment,PG,UAE,Arabic,189.6,1667
132,,Entertainment,Action,Kuwait,Arabic,84.6,237
130,Padel,Sports,,UAE,,49.7,269
113,Swimming,Sports,,Bahrain,,16.5,36
141,,Entertainment,Romance,Kuwait,French,34.3,925
158,,Entertainment,Horror,UAE,English,69.9,346
170,Padel,Sports,,Egypt,,32.2,846
153,Football,Sports,,Qatar,,108.8,264
166,,Entertainment,Action,UAE,Arabic,4.9,8
122,Padel,Sports,,Qatar,,66.6,192
108,,Entertainment,Horror,Bahrain,French,99.7,261
179,,Entertainment,Horror,UAE,Arabic,44.2,303
150,Football,Sports,,UAE,,7.9,1051
197,,Entertainment,Action,UAE,Arabic,21.7,290
169,,Entertainment,Romance,Egypt,French,55.3,297
118,,Entertainment,PG,UAE,Hindi,32.7,332
138,,Entertainment,Action,Qatar,English,63.4,441
172,Cricket,Sports,,Egypt,,14.1,1231
122,,Entertainment,Comedy,Egypt,English,39.1,69
171,,Entertainment,PG,UAE,English,75.3,124
179,,Entertainment,Action,Egypt,English,27.1,364
159,Football,Sports,,Kuwait,,62.7,280
173,,Entertainment,Horror,UAE,Arabic,32.7,1803
192,,Entertainment,PG,Egypt,English,1.2,261
124,,Entertainment,Romance,Qatar,Turkish,93.4,504
115,Padel,Sports,,Qatar,,22.8,54
132,Swimming,Sports,,Qatar,,310.2,976
